"y","x","color_pal","title","year","artist","acuisition.year","medium","image_nail","accession_number"
1940,45,"#D0C5A7","Man with a Thistle (Self-Portrait)",1946,"Freud, Lucian",1961,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00422_8.jpg","T00422"
1940,46,"#40412E","Sergeant H.D. Parker, R.A.F.",1941,"Kennington, Eric",1946,"Pastel on paper","http://www.tate.org.uk/art/images/work/N/N05/N05704_8.jpg","N05704"
1940,47,"#9B987D","Sergeant H.D. Parker, R.A.F.",1941,"Kennington, Eric",1946,"Pastel on paper","http://www.tate.org.uk/art/images/work/N/N05/N05704_8.jpg","N05704"
1940,48,"#C1BDA6","Sergeant H.D. Parker, R.A.F.",1941,"Kennington, Eric",1946,"Pastel on paper","http://www.tate.org.uk/art/images/work/N/N05/N05704_8.jpg","N05704"
1940,49,"#403728","Medea’s House, Corinth",1948,"Hurry, Leslie",1986,"Tempera and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T04/T04150_8.jpg","T04150"
1940,50,"#A5987C","Medea’s House, Corinth",1948,"Hurry, Leslie",1986,"Tempera and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T04/T04150_8.jpg","T04150"
1940,51,"#E0DED2","Medea’s House, Corinth",1948,"Hurry, Leslie",1986,"Tempera and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T04/T04150_8.jpg","T04150"
1940,52,"#545958","The Death of Diarmuid, the Last Handful of Water",1945,"Yeats, Jack Butler",1948,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05836_8.jpg","N05836"
1940,53,"#86868C","The Death of Diarmuid, the Last Handful of Water",1945,"Yeats, Jack Butler",1948,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05836_8.jpg","N05836"
1940,54,"#C2B6A7","The Death of Diarmuid, the Last Handful of Water",1945,"Yeats, Jack Butler",1948,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05836_8.jpg","N05836"
1940,55,"#6B5F4A","Gallabat: Guns Firing on Metemma",1940,"Bawden, Edward",1946,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N05/N05679_8.jpg","N05679"
1940,56,"#9A866C","Gallabat: Guns Firing on Metemma",1940,"Bawden, Edward",1946,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N05/N05679_8.jpg","N05679"
1940,57,"#D5C8B6","Gallabat: Guns Firing on Metemma",1940,"Bawden, Edward",1946,"Watercolour on paper","http://www.tate.org.uk/art/images/work/N/N05/N05679_8.jpg","N05679"
1940,58,"#534635","Untitled",1942,"Freedman, Barnett",1976,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P11/P11806_8.jpg","P11806"
1940,59,"#E1CEB5","Untitled",1942,"Freedman, Barnett",1976,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P11/P11806_8.jpg","P11806"
1940,60,"#A18964","Untitled",1942,"Freedman, Barnett",1976,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P11/P11806_8.jpg","P11806"
1950,1,"#555A2E","Demolished Houses in St John’s Wood, No. 2",1953,"Vaughan, Keith",1955,"Gouache on paper","http://www.tate.org.uk/art/images/work/T/T00/T00001_8.jpg","T00001"
1950,2,"#98926C","Demolished Houses in St John’s Wood, No. 2",1953,"Vaughan, Keith",1955,"Gouache on paper","http://www.tate.org.uk/art/images/work/T/T00/T00001_8.jpg","T00001"
1950,3,"#C1B9A6","Demolished Houses in St John’s Wood, No. 2",1953,"Vaughan, Keith",1955,"Gouache on paper","http://www.tate.org.uk/art/images/work/T/T00/T00001_8.jpg","T00001"
1950,4,"#9C9A97","Bull",1956,"Clatworthy, Robert",1983,"Bronze","http://www.tate.org.uk/art/images/work/T/T03/T03714_8.jpg","T03714"
1950,5,"#60564A","Bull",1956,"Clatworthy, Robert",1983,"Bronze","http://www.tate.org.uk/art/images/work/T/T03/T03714_8.jpg","T03714"
1950,6,"#E3E3E2","Bull",1956,"Clatworthy, Robert",1983,"Bronze","http://www.tate.org.uk/art/images/work/T/T03/T03714_8.jpg","T03714"
1950,7,"#CDB78D","Untitled",1958,"Beuys, Joseph",2009,"Watercolour and tempera on paper","http://www.tate.org.uk/art/images/work/AR/AR00641_8.jpg","AR00641"
1950,8,"#EEEDEC","Untitled",1958,"Beuys, Joseph",2009,"Watercolour and tempera on paper","http://www.tate.org.uk/art/images/work/AR/AR00641_8.jpg","AR00641"
1950,9,"#B6A178","Untitled",1958,"Beuys, Joseph",2009,"Watercolour and tempera on paper","http://www.tate.org.uk/art/images/work/AR/AR00641_8.jpg","AR00641"
1950,10,"#5A5C54","Coast",1953,"Lanyon, Peter",2002,"Watercolour, gouache, graphite and charcoal on paper","http://www.tate.org.uk/art/images/work/T/T07/T07819_8.jpg","T07819"
1950,11,"#979E96","Coast",1953,"Lanyon, Peter",2002,"Watercolour, gouache, graphite and charcoal on paper","http://www.tate.org.uk/art/images/work/T/T07/T07819_8.jpg","T07819"
1950,12,"#CECBC2","Coast",1953,"Lanyon, Peter",2002,"Watercolour, gouache, graphite and charcoal on paper","http://www.tate.org.uk/art/images/work/T/T07/T07819_8.jpg","T07819"
1950,13,"#071B95","IKB 79",1959,"Klein, Yves",1972,"Paint on canvas on plywood","http://www.tate.org.uk/art/images/work/T/T01/T01513_8.jpg","T01513"
1950,14,"#172287","IKB 79",1959,"Klein, Yves",1972,"Paint on canvas on plywood","http://www.tate.org.uk/art/images/work/T/T01/T01513_8.jpg","T01513"
1950,15,"#D2D5DF","IKB 79",1959,"Klein, Yves",1972,"Paint on canvas on plywood","http://www.tate.org.uk/art/images/work/T/T01/T01513_8.jpg","T01513"
1950,16,"#393A3A","Hymn",1953,"Collins, Cecil",1961,"Oil paint on board","http://www.tate.org.uk/art/images/work/T/T00/T00437_8.jpg","T00437"
1950,17,"#8C8F97","Hymn",1953,"Collins, Cecil",1961,"Oil paint on board","http://www.tate.org.uk/art/images/work/T/T00/T00437_8.jpg","T00437"
1950,18,"#A5B2C4","Hymn",1953,"Collins, Cecil",1961,"Oil paint on board","http://www.tate.org.uk/art/images/work/T/T00/T00437_8.jpg","T00437"
1950,19,"#603E33","[no title]",1950,"Gabo, Naum",1967,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P02/P02005_8.jpg","P02005"
1950,20,"#F3EDE2","[no title]",1950,"Gabo, Naum",1967,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P02/P02005_8.jpg","P02005"
1950,21,"#9E867B","[no title]",1950,"Gabo, Naum",1967,"Wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P02/P02005_8.jpg","P02005"
1950,22,"#495340","Garden Sculpture (Model for Meridian)",1958,"Hepworth, Dame Barbara",1980,"Bronze","http://www.tate.org.uk/art/images/work/T/T03/T03139_8.jpg","T03139"
1950,23,"#8F9F90","Garden Sculpture (Model for Meridian)",1958,"Hepworth, Dame Barbara",1980,"Bronze","http://www.tate.org.uk/art/images/work/T/T03/T03139_8.jpg","T03139"
1950,24,"#BFCBC4","Garden Sculpture (Model for Meridian)",1958,"Hepworth, Dame Barbara",1980,"Bronze","http://www.tate.org.uk/art/images/work/T/T03/T03139_8.jpg","T03139"
1950,25,"#A69A90","The Exemplary Life of the Soil (Texturology LXIII)",1958,"Dubuffet, Jean",1966,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00868_8.jpg","T00868"
1950,26,"#978B80","The Exemplary Life of the Soil (Texturology LXIII)",1958,"Dubuffet, Jean",1966,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00868_8.jpg","T00868"
1950,27,"#BCAEA3","The Exemplary Life of the Soil (Texturology LXIII)",1958,"Dubuffet, Jean",1966,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00868_8.jpg","T00868"
1950,28,"#C2B6AB","Study for ‘The Temptation of St Anthony’",1950,"Roberts, William",2008,"Graphite on paper","http://www.tate.org.uk/art/images/work/T/T12/T12702_8.jpg","T12702"
1950,29,"#CDC2B5","Study for ‘The Temptation of St Anthony’",1950,"Roberts, William",2008,"Graphite on paper","http://www.tate.org.uk/art/images/work/T/T12/T12702_8.jpg","T12702"
1950,30,"#C1B8AF","Study for ‘The Temptation of St Anthony’",1950,"Roberts, William",2008,"Graphite on paper","http://www.tate.org.uk/art/images/work/T/T12/T12702_8.jpg","T12702"
1950,31,"#D28A61","[no title]",1956,"Gabo, Naum",1979,"Monoprint from wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P01/P01940_8.jpg","P01940"
1950,32,"#F2E9D5","[no title]",1956,"Gabo, Naum",1979,"Monoprint from wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P01/P01940_8.jpg","P01940"
1950,33,"#DAAF90","[no title]",1956,"Gabo, Naum",1979,"Monoprint from wood engraving on paper","http://www.tate.org.uk/art/images/work/P/P01/P01940_8.jpg","P01940"
1950,34,"#32322A","Manman",1957,"Denny, Robyn",1973,"Ink on paper","http://www.tate.org.uk/art/images/work/T/T01/T01832_8.jpg","T01832"
1950,35,"#DDDBC2","Manman",1957,"Denny, Robyn",1973,"Ink on paper","http://www.tate.org.uk/art/images/work/T/T01/T01832_8.jpg","T01832"
1950,36,"#A3A290","Manman",1957,"Denny, Robyn",1973,"Ink on paper","http://www.tate.org.uk/art/images/work/T/T01/T01832_8.jpg","T01832"
1950,37,"#222528","Mackerel on a Plate",1951,"Scott, William",1954,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N06/N06245_8.jpg","N06245"
1950,38,"#99A196","Mackerel on a Plate",1951,"Scott, William",1954,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N06/N06245_8.jpg","N06245"
1950,39,"#C8D0C6","Mackerel on a Plate",1951,"Scott, William",1954,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N06/N06245_8.jpg","N06245"
1950,40,"#756B56","Man Carrying Pig",1955,"Coker, Peter",1981,"Oil paint on board","http://www.tate.org.uk/art/images/work/T/T03/T03216_8.jpg","T03216"
1950,41,"#D5D6B2","Man Carrying Pig",1955,"Coker, Peter",1981,"Oil paint on board","http://www.tate.org.uk/art/images/work/T/T03/T03216_8.jpg","T03216"
1950,42,"#D8DBBF","Man Carrying Pig",1955,"Coker, Peter",1981,"Oil paint on board","http://www.tate.org.uk/art/images/work/T/T03/T03216_8.jpg","T03216"
1950,43,"#E3C0BC","Untitled (Purple, Red and Green)",1959,"Rothenstein, Michael",1987,"Linocut and wood relief on paper","http://www.tate.org.uk/art/images/work/P/P77/P77206_8.jpg","P77206"
1950,44,"#9A8482","Untitled (Purple, Red and Green)",1959,"Rothenstein, Michael",1987,"Linocut and wood relief on paper","http://www.tate.org.uk/art/images/work/P/P77/P77206_8.jpg","P77206"
1950,45,"#3A2F2D","Untitled (Purple, Red and Green)",1959,"Rothenstein, Michael",1987,"Linocut and wood relief on paper","http://www.tate.org.uk/art/images/work/P/P77/P77206_8.jpg","P77206"
1950,46,"#DAD7D3","Azalea Garden : May 1956",1956,"Heron, Patrick",1980,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T03/T03107_8.jpg","T03107"
1950,47,"#8F8779","Azalea Garden : May 1956",1956,"Heron, Patrick",1980,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T03/T03107_8.jpg","T03107"
1950,48,"#C7B4A2","Azalea Garden : May 1956",1956,"Heron, Patrick",1980,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T03/T03107_8.jpg","T03107"
1950,49,"#8C754A","War Memorial",1950,"Drysdale, Russell",1951,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05986_8.jpg","N05986"
1950,50,"#9B7B48","War Memorial",1950,"Drysdale, Russell",1951,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05986_8.jpg","N05986"
1950,51,"#D49B4D","War Memorial",1950,"Drysdale, Russell",1951,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05986_8.jpg","N05986"
1950,52,"#5A4E49","Study for a Portrait of Van Gogh IV",1957,"Bacon, Francis",1958,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00226_8.jpg","T00226"
1950,53,"#98815D","Study for a Portrait of Van Gogh IV",1957,"Bacon, Francis",1958,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00226_8.jpg","T00226"
1950,54,"#C09C24","Study for a Portrait of Van Gogh IV",1957,"Bacon, Francis",1958,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00226_8.jpg","T00226"
1950,55,"#E1DCC9","Grey and Black Stripes : 1958",1958,"Heron, Patrick",1975,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06287_8.jpg","P06287"
1950,56,"#443F34","Grey and Black Stripes : 1958",1958,"Heron, Patrick",1975,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06287_8.jpg","P06287"
1950,57,"#A39A83","Grey and Black Stripes : 1958",1958,"Heron, Patrick",1975,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06287_8.jpg","P06287"
1950,58,"#574441","Rhododendrons",1950,"Medley, Robert",1951,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05987_8.jpg","N05987"
1950,59,"#9F7A68","Rhododendrons",1950,"Medley, Robert",1951,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05987_8.jpg","N05987"
1950,60,"#D1A58E","Rhododendrons",1950,"Medley, Robert",1951,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/N/N05/N05987_8.jpg","N05987"
1960,1,"#DC726A","Reclining Figure, No. 2",1961,"Bacon, Francis",1998,"Oil paint and ink on paper","http://www.tate.org.uk/art/images/work/T/T07/T07354_8.jpg","T07354"
1960,2,"#976285","Reclining Figure, No. 2",1961,"Bacon, Francis",1998,"Oil paint and ink on paper","http://www.tate.org.uk/art/images/work/T/T07/T07354_8.jpg","T07354"
1960,3,"#E7C7B8","Reclining Figure, No. 2",1961,"Bacon, Francis",1998,"Oil paint and ink on paper","http://www.tate.org.uk/art/images/work/T/T07/T07354_8.jpg","T07354"
1960,4,"#7A7971","Elephant Skull Plate II",1969,"Moore, Henry, OM, CH",1975,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P02/P02103_8.jpg","P02103"
1960,5,"#DEDDD5","Elephant Skull Plate II",1969,"Moore, Henry, OM, CH",1975,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P02/P02103_8.jpg","P02103"
1960,6,"#C2C1B5","Elephant Skull Plate II",1969,"Moore, Henry, OM, CH",1975,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P02/P02103_8.jpg","P02103"
1960,7,"#F5E762","[no title]",1967,"Paolozzi, Sir Eduardo",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P04/P04789_8.jpg","P04789"
1960,8,"#DECF55","[no title]",1967,"Paolozzi, Sir Eduardo",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P04/P04789_8.jpg","P04789"
1960,9,"#C3B43D","[no title]",1967,"Paolozzi, Sir Eduardo",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P04/P04789_8.jpg","P04789"
1960,10,"#999A90","And Death Shall Have No Dominion (trial proof)",1965,"Richards, Ceri",1975,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06718_8.jpg","P06718"
1960,11,"#D7D0BB","And Death Shall Have No Dominion (trial proof)",1965,"Richards, Ceri",1975,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06718_8.jpg","P06718"
1960,12,"#5F5E5D","And Death Shall Have No Dominion (trial proof)",1965,"Richards, Ceri",1975,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06718_8.jpg","P06718"
1960,13,"#1E4959","Bermuda",1965,"Plumb, John",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P05/P05060_8.jpg","P05060"
1960,14,"#E7E9E4","Bermuda",1965,"Plumb, John",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P05/P05060_8.jpg","P05060"
1960,15,"#7C899E","Bermuda",1965,"Plumb, John",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P05/P05060_8.jpg","P05060"
1960,16,"#636363","The Marble-Topped Table",1965,"Gillies, Sir William",1965,"Oil paint on board","http://www.tate.org.uk/art/images/work/T/T00/T00771_8.jpg","T00771"
1960,17,"#A0A0A0","The Marble-Topped Table",1965,"Gillies, Sir William",1965,"Oil paint on board","http://www.tate.org.uk/art/images/work/T/T00/T00771_8.jpg","T00771"
1960,18,"#CBCBCB","The Marble-Topped Table",1965,"Gillies, Sir William",1965,"Oil paint on board","http://www.tate.org.uk/art/images/work/T/T00/T00771_8.jpg","T00771"
1960,19,"#7E8285","Dance, Blue and Yellow",1960,"Fry, Anthony",1961,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00399_8.jpg","T00399"
1960,20,"#E2DDCE","Dance, Blue and Yellow",1960,"Fry, Anthony",1961,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00399_8.jpg","T00399"
1960,21,"#DFD4A9","Dance, Blue and Yellow",1960,"Fry, Anthony",1961,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T00/T00399_8.jpg","T00399"
1960,22,"#D2D1CF","Mrs Nicholas Monro",1966,"Hodgkin, Howard",1969,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01117_8.jpg","T01117"
1960,23,"#5B4A65","Mrs Nicholas Monro",1966,"Hodgkin, Howard",1969,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01117_8.jpg","T01117"
1960,24,"#C79A84","Mrs Nicholas Monro",1966,"Hodgkin, Howard",1969,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T01/T01117_8.jpg","T01117"
1960,25,"#759792","English Garden",1968,"Burkert, Robert",1975,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06059_8.jpg","P06059"
1960,26,"#D9DDD7","English Garden",1968,"Burkert, Robert",1975,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06059_8.jpg","P06059"
1960,27,"#B0C3B8","English Garden",1968,"Burkert, Robert",1975,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P06/P06059_8.jpg","P06059"
1960,28,"#AB986C","1967 (Tuscan relief)",1967,"Nicholson, Ben, OM",1967,"Oil paint on hardboard on blockboard","http://www.tate.org.uk/art/images/work/T/T00/T00929_8.jpg","T00929"
1960,29,"#CFD0C7","1967 (Tuscan relief)",1967,"Nicholson, Ben, OM",1967,"Oil paint on hardboard on blockboard","http://www.tate.org.uk/art/images/work/T/T00/T00929_8.jpg","T00929"
1960,30,"#BDB8A2","1967 (Tuscan relief)",1967,"Nicholson, Ben, OM",1967,"Oil paint on hardboard on blockboard","http://www.tate.org.uk/art/images/work/T/T00/T00929_8.jpg","T00929"
1960,31,"#F4F6F9","Fragment 4/6",1965,"Riley, Bridget",1970,"Screenprint on Perspex","http://www.tate.org.uk/art/images/work/P/P07/P07107_8.jpg","P07107"
1960,32,"#696A6E","Fragment 4/6",1965,"Riley, Bridget",1970,"Screenprint on Perspex","http://www.tate.org.uk/art/images/work/P/P07/P07107_8.jpg","P07107"
1960,33,"#D2D3D7","Fragment 4/6",1965,"Riley, Bridget",1970,"Screenprint on Perspex","http://www.tate.org.uk/art/images/work/P/P07/P07107_8.jpg","P07107"
1960,34,"#ECE9DF","three goblets",1967,"Nicholson, Ben, OM",1976,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P07/P07204_8.jpg","P07204"
1960,35,"#ECE9DB","three goblets",1967,"Nicholson, Ben, OM",1976,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P07/P07204_8.jpg","P07204"
1960,36,"#C4C0B1","three goblets",1967,"Nicholson, Ben, OM",1976,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P07/P07204_8.jpg","P07204"
1960,37,"#615A4F","Scrub at Lilydale",1965,"Williams, Fred",1992,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P77/P77553_8.jpg","P77553"
1960,38,"#F1EBDF","Scrub at Lilydale",1965,"Williams, Fred",1992,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P77/P77553_8.jpg","P77553"
1960,39,"#C7C0B4","Scrub at Lilydale",1965,"Williams, Fred",1992,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P77/P77553_8.jpg","P77553"
1960,40,"#DAD1CA","Float III",1961,"Mundy, Henry",1964,"Oil and graphite on hardboard","http://www.tate.org.uk/art/images/work/T/T00/T00709_8.jpg","T00709"
1960,41,"#A39D95","Float III",1961,"Mundy, Henry",1964,"Oil and graphite on hardboard","http://www.tate.org.uk/art/images/work/T/T00/T00709_8.jpg","T00709"
1960,42,"#C6BBB0","Float III",1961,"Mundy, Henry",1964,"Oil and graphite on hardboard","http://www.tate.org.uk/art/images/work/T/T00/T00709_8.jpg","T00709"
1960,43,"#C1B4AA","Still Life",1962,"Stokes, Adrian",2001,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07805_8.jpg","T07805"
1960,44,"#A99E96","Still Life",1962,"Stokes, Adrian",2001,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07805_8.jpg","T07805"
1960,45,"#CCC1B7","Still Life",1962,"Stokes, Adrian",2001,"Oil paint on canvas","http://www.tate.org.uk/art/images/work/T/T07/T07805_8.jpg","T07805"
1960,46,"#44254A","Leo 139",1969,"Blake, Peter",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P01/P01074_8.jpg","P01074"
1960,47,"#CD5EAB","Leo 139",1969,"Blake, Peter",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P01/P01074_8.jpg","P01074"
1960,48,"#A34D8F","Leo 139",1969,"Blake, Peter",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P01/P01074_8.jpg","P01074"
1960,49,"#2C412C","[no title]",1969,"Winner, Gerd",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P05/P05302_8.jpg","P05302"
1960,50,"#F1EBE9","[no title]",1969,"Winner, Gerd",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P05/P05302_8.jpg","P05302"
1960,51,"#469D5C","[no title]",1969,"Winner, Gerd",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P05/P05302_8.jpg","P05302"
1960,52,"#443B32","Heart",1966,"Kitaj, R.B.",1970,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P07/P07053_8.jpg","P07053"
1960,53,"#A19A8B","Heart",1966,"Kitaj, R.B.",1970,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P07/P07053_8.jpg","P07053"
1960,54,"#C7AF77","Heart",1966,"Kitaj, R.B.",1970,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P07/P07053_8.jpg","P07053"
1960,55,"#53593C","Two Forms (Divided Circle)",1969,"Hepworth, Dame Barbara",1980,"Bronze","http://www.tate.org.uk/art/images/work/T/T03/T03149_8.jpg","T03149"
1960,56,"#969979","Two Forms (Divided Circle)",1969,"Hepworth, Dame Barbara",1980,"Bronze","http://www.tate.org.uk/art/images/work/T/T03/T03149_8.jpg","T03149"
1960,57,"#E2E3D8","Two Forms (Divided Circle)",1969,"Hepworth, Dame Barbara",1980,"Bronze","http://www.tate.org.uk/art/images/work/T/T03/T03149_8.jpg","T03149"
1960,58,"#DAD3C5","Points of Contact No. 8",1966,"Pasmore, Victor",1975,"Screenprint and mixed media on paper","http://www.tate.org.uk/art/images/work/P/P04/P04889_8.jpg","P04889"
1960,59,"#C2AA86","Points of Contact No. 8",1966,"Pasmore, Victor",1975,"Screenprint and mixed media on paper","http://www.tate.org.uk/art/images/work/P/P04/P04889_8.jpg","P04889"
1960,60,"#737469","Points of Contact No. 8",1966,"Pasmore, Victor",1975,"Screenprint and mixed media on paper","http://www.tate.org.uk/art/images/work/P/P04/P04889_8.jpg","P04889"
1970,1,"#EAE9E7","[no title]",1974,"Judd, Donald",1989,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P77/P77328_8.jpg","P77328"
1970,2,"#E0DFDC","[no title]",1974,"Judd, Donald",1989,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P77/P77328_8.jpg","P77328"
1970,3,"#BCBBB8","[no title]",1974,"Judd, Donald",1989,"Etching on paper","http://www.tate.org.uk/art/images/work/P/P77/P77328_8.jpg","P77328"
1970,4,"#4C2F27","Men and Books",1972,"Kitaj, R.B.",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P04/P04534_8.jpg","P04534"
1970,5,"#DECAB6","Men and Books",1972,"Kitaj, R.B.",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P04/P04534_8.jpg","P04534"
1970,6,"#9E7E66","Men and Books",1972,"Kitaj, R.B.",1975,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P04/P04534_8.jpg","P04534"
1970,7,"#775C4C","The End (the film)",1975,"Stezaker, John",2007,"3 postcards on paper","http://www.tate.org.uk/art/images/work/T/T12/T12348_8.jpg","T12348"
1970,8,"#CD9B82","The End (the film)",1975,"Stezaker, John",2007,"3 postcards on paper","http://www.tate.org.uk/art/images/work/T/T12/T12348_8.jpg","T12348"
1970,9,"#B4BEC2","The End (the film)",1975,"Stezaker, John",2007,"3 postcards on paper","http://www.tate.org.uk/art/images/work/T/T12/T12348_8.jpg","T12348"
1970,10,"#D9D6CA","Sheep with Lamb IV",1972,"Moore, Henry, OM, CH",1975,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P02/P02236_8.jpg","P02236"
1970,11,"#C7C3B7","Sheep with Lamb IV",1972,"Moore, Henry, OM, CH",1975,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P02/P02236_8.jpg","P02236"
1970,12,"#959186","Sheep with Lamb IV",1972,"Moore, Henry, OM, CH",1975,"Intaglio print on paper","http://www.tate.org.uk/art/images/work/P/P02/P02236_8.jpg","P02236"
1970,13,"#939AA2","Insertions into Ideological Circuits 2: Banknote Project",1970,"Meireles, Cildo",2008,"Ink on banknote","http://www.tate.org.uk/art/images/work/T/T12/T12530_8.jpg","T12530"
1970,14,"#4A5164","Insertions into Ideological Circuits 2: Banknote Project",1970,"Meireles, Cildo",2008,"Ink on banknote","http://www.tate.org.uk/art/images/work/T/T12/T12530_8.jpg","T12530"
1970,15,"#BDC2CA","Insertions into Ideological Circuits 2: Banknote Project",1970,"Meireles, Cildo",2008,"Ink on banknote","http://www.tate.org.uk/art/images/work/T/T12/T12530_8.jpg","T12530"
1970,16,"#4E4E4F","[no title]",1978,"Piper, John",1980,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P09/P09147_8.jpg","P09147"
1970,17,"#818C99","[no title]",1978,"Piper, John",1980,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P09/P09147_8.jpg","P09147"
1970,18,"#E5E3DD","[no title]",1978,"Piper, John",1980,"Screenprint on paper","http://www.tate.org.uk/art/images/work/P/P09/P09147_8.jpg","P09147"
1970,19,"#EEECEB","[no title]",1979,"Holzer, Jenny",1983,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P77/P77410_8.jpg","P77410"
1970,20,"#D5D0D1","[no title]",1979,"Holzer, Jenny",1983,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P77/P77410_8.jpg","P77410"
1970,21,"#ABA5A6","[no title]",1979,"Holzer, Jenny",1983,"Lithograph on paper","http://www.tate.org.uk/art/images/work/P/P77/P77410_8.jpg","P77410"
